Date,Open,High,Low,Close,Volume,Change,Close_Comparison
2020-07-13,303130,305915,298024,305453,834985,0.013867728819185,1
2020-07-14,303595,307771,298952,300811,907793,-0.0151971006996166,0
2020-07-15,301736,303129,291525,293383,1047733,-0.0246932459251822,0
2020-07-16,291060,298488,288276,292456,791027,-0.0031596922793754,0
2020-07-17,295239,306379,292453,304525,1336763,0.0412677462592663,1
2020-07-20,312414,315200,299417,299883,1498445,-0.0152434118709465,0
2020-07-21,303129,307308,295239,298490,1311786,-0.0046451449398599,0
2020-07-22,299417,299881,292453,298490,806401,0.0,
2020-07-23,298488,302665,294310,298954,761917,0.0015544909377198,1
2020-07-24,294775,304522,294310,296169,850155,-0.0093158144731296,0
2020-07-27,297095,298024,293846,294312,546478,-0.0062700687782988,0
2020-07-28,300345,300809,293382,294776,717407,0.0015765582103346,1
2020-07-29,291988,294309,276670,279922,2050136,-0.050390805221592,0
2020-07-30,278063,288739,266457,278529,2933806,-0.0049763862790348,0
2020-07-31,278527,284097,274814,275279,887248,-0.0116684438604238,0
2020-08-03,272957,279920,263208,277601,1638841,0.0084350785929911,1
2020-08-04,278063,285025,275741,280386,960210,0.0100323846095655,1
2020-08-05,282241,292453,281776,292456,1145172,0.0430477983922163,1
2020-08-06,296630,297094,287347,288741,896873,-0.0127027655442185,0
2020-08-07,288740,294310,285491,291991,1038096,0.0112557620843594,1
2020-08-10,298023,300809,291060,292456,1315387,0.0015925148377859,1
2020-08-11,292918,295702,290133,291527,746856,-0.0031765462154991,0
2020-08-12,290132,291059,279456,280386,1208102,-0.0382160142971319,0
2020-08-13,280848,297094,279920,286421,1890100,0.0215238991961081,1
2020-08-14,285954,289667,278527,282707,1117957,-0.0129669263077777,0
2020-08-18,285026,293381,279920,282243,1253486,-0.0016412752425656,0
2020-08-19,291524,291988,281312,282243,948141,0.0,
2020-08-20,281312,294309,279456,283171,1840070,0.0032879469109952,1
2020-08-21,285954,286417,274814,279457,1117542,-0.0131157498472653,0
